index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m,normalizedDistance
703,1082.59,1.542,-268.949,48.093,-103.321,48.093,-1.83,43.5,14.23,51.2,3.04,11.15,14.19,0.303672
704,1084.13,1.531,-267.938,48.069,-102.171,48.069,-1.57,43.7,14.14,50.9,2.81,11.32,14.14,0.304104
705,1085.65,1.521,-266.895,48.045,-101.065,48.045,-1.57,42.7,14.03,50.5,2.62,11.46,14.08,0.304530
706,1087.16,1.510,-265.820,48.024,-100.004,48.024,-1.36,41.4,13.94,50.2,2.51,11.58,14.08,0.304954
707,1088.70,1.541,-264.685,48.005,-98.963,48.005,-1.27,40.0,13.83,49.8,2.36,11.69,14.05,0.305386
708,1090.23,1.529,-263.519,47.987,-97.974,47.987,-1.17,39.4,13.72,49.4,2.22,11.80,14.02,0.305815
709,1091.74,1.518,-262.325,47.975,-97.037,47.975,-0.77,37.2,13.63,49.1,2.09,11.88,13.98,0.306238
710,1093.25,1.505,-261.104,47.965,-96.156,47.965,-0.69,37.0,13.51,48.6,2.04,11.97,14.00,0.306662
711,1094.78,1.535,-259.823,47.956,-95.311,47.956,-0.57,35.1,13.40,48.3,1.94,12.04,13.98,0.307091
712,1096.31,1.522,-258.518,47.951,-94.529,47.951,-0.30,34.3,13.30,47.9,1.84,12.10,13.94,0.307520
713,1097.82,1.510,-257.190,47.942,-93.811,47.942,-0.61,33.0,13.18,47.5,1.73,12.15,13.88,0.307944
714,1099.35,1.535,-255.807,47.939,-93.144,47.939,-0.17,32.9,13.07,47.1,1.62,12.18,13.79,0.308373
715,1100.87,1.523,-254.407,47.933,-92.546,47.933,-0.41,31.2,12.94,46.6,1.66,12.20,13.86,0.308799
716,1102.38,1.509,-252.992,47.940,-92.022,47.940,0.45,32.2,12.86,46.3,1.67,12.21,13.88,0.309223
717,1103.92,1.535,-251.529,47.940,-91.558,47.940,-0.03,30.3,12.74,45.9,1.71,12.21,13.92,0.309655
718,1105.44,1.526,-250.053,47.945,-91.170,47.945,0.33,30.1,12.69,45.7,1.75,12.21,13.96,0.310081
719,1106.96,1.519,-248.567,47.951,-90.859,47.951,0.43,30.7,12.63,45.5,1.76,12.20,13.96,0.310508
720,1108.48,1.513,-247.072,47.958,-90.622,47.958,0.47,30.8,12.58,45.3,1.76,12.19,13.95,0.310934
721,1109.98,1.506,-245.575,47.972,-90.460,47.972,0.94,32.1,12.54,45.1,1.83,12.16,13.99,0.311355
722,1111.49,1.503,-244.075,47.983,-90.368,47.983,0.68,32.9,12.52,45.1,1.84,12.14,13.98,0.311778
723,1112.99,1.505,-242.571,47.995,-90.345,47.995,0.86,34.4,12.57,45.3,1.85,12.11,13.96,0.312199
724,1114.50,1.514,-241.058,48.010,-90.388,48.010,0.94,35.7,12.67,45.6,1.86,12.09,13.95,0.312623
725,1116.03,1.527,-239.535,48.028,-90.497,48.028,1.19,36.3,12.79,46.0,1.88,12.04,13.91,0.313052
726,1117.54,1.504,-238.040,48.050,-90.666,48.050,1.49,37.5,12.93,46.5,1.96,11.98,13.94,0.313475
727,1119.06,1.522,-236.536,48.077,-90.899,48.077,1.78,37.0,13.10,47.2,1.99,11.92,13.91,0.313902
728,1120.56,1.504,-235.060,48.104,-91.189,48.104,1.76,37.8,13.29,47.8,2.03,11.85,13.87,0.314323
729,1122.09,1.527,-233.575,48.132,-91.544,48.132,1.88,37.5,13.49,48.6,2.06,11.76,13.82,0.314752
730,1123.60,1.506,-232.126,48.163,-91.952,48.163,2.02,40.6,13.65,49.1,2.10,11.68,13.77,0.315175
731,1125.12,1.523,-230.677,48.191,-92.420,48.191,1.88,41.1,13.78,49.6,2.20,11.58,13.78,0.315602
732,1126.66,1.537,-229.234,48.222,-92.947,48.222,2.00,41.8,13.91,50.1,2.26,11.46,13.73,0.316034
733,1128.16,1.509,-227.836,48.253,-93.514,48.253,2.02,43.9,14.02,50.5,2.34,11.34,13.68,0.316454
734,1129.69,1.521,-226.448,48.286,-94.135,48.286,2.20,46.7,14.14,50.9,2.42,11.19,13.61,0.316884
735,1131.22,1.534,-225.069,48.323,-94.806,48.323,2.37,48.4,14.26,51.4,2.51,10.99,13.50,0.317313
736,1132.72,1.505,-223.738,48.361,-95.507,48.361,2.53,52.6,14.39,51.8,2.74,10.77,13.51,0.317734
737,1134.24,1.520,-222.415,48.401,-96.253,48.401,2.68,54.7,14.54,52.4,2.94,10.57,13.51,0.318160
738,1135.78,1.536,-221.099,48.444,-97.044,48.444,2.78,57.7,14.71,53.0,3.21,10.40,13.61,0.318592
739,1137.29,1.510,-219.826,48.487,-97.856,48.487,2.81,60.1,14.89,53.6,3.58,10.25,13.83,0.319015
740,1138.82,1.529,-218.559,48.527,-98.710,48.527,2.62,63.0,15.08,54.3,3.94,10.09,14.04,0.319445
741,1140.32,1.501,-217.335,48.567,-99.578,48.567,2.69,70.5,15.24,54.9,4.27,9.96,14.23,0.319865
742,1141.84,1.517,-216.117,48.605,-100.481,48.605,2.51,79.0,15.39,55.4,4.56,9.87,14.43,0.320292
743,1143.37,1.530,-214.907,48.644,-101.416,48.644,2.57,91.0,15.51,55.8,4.84,9.83,14.67,0.320721
744,1144.91,1.540,-213.704,48.684,-102.378,48.684,2.54,113.9,15.59,56.1,5.09,9.82,14.91,0.321153
745,1146.45,1.546,-212.510,48.719,-103.360,48.719,2.33,168.3,15.63,56.3,5.30,9.84,15.14,0.321585
746,1148.00,1.547,-211.325,48.755,-104.353,48.755,2.32,985.5,15.61,56.2,5.48,9.88,15.36,0.322020
747,1149.54,1.542,-210.145,48.791,-105.345,48.791,2.31,206.5,15.53,55.9,5.66,9.92,15.58,0.322452
748,1151.07,1.531,-208.965,48.824,-106.321,48.824,2.16,131.0,15.41,55.5,5.85,9.95,15.81,0.322881
749,1152.60,1.523,-207.781,48.856,-107.278,48.856,2.08,100.0,15.37,55.3,6.07,9.97,16.03,0.323310
750,1154.12,1.523,-206.583,48.887,-108.218,48.887,2.09,87.8,15.41,55.5,6.30,9.96,16.26,0.323736
751,1155.65,1.529,-205.363,48.917,-109.140,48.917,1.91,82.4,15.49,55.8,6.57,9.92,16.49,0.324165
752,1157.19,1.538,-204.119,48.945,-110.044,48.945,1.86,76.6,15.58,56.1,6.86,9.86,16.72,0.324597
753,1158.69,1.501,-202.888,48.974,-110.902,48.974,1.91,70.5,15.69,56.5,7.18,9.78,16.96,0.325018
754,1160.20,1.512,-201.630,49.002,-111.740,49.002,1.83,62.7,15.80,56.9,7.53,9.68,17.21,0.325442
755,1161.72,1.522,-200.343,49.029,-112.553,49.029,1.78,60.5,15.92,57.3,7.91,9.55,17.46,0.325868
756,1163.26,1.536,-199.025,49.055,-113.340,49.055,1.71,57.8,16.07,57.8,8.34,9.38,17.72,0.326300
757,1164.76,1.502,-197.716,49.078,-114.075,49.078,1.56,58.8,16.23,58.4,8.80,9.18,17.98,0.326721
758,1166.28,1.518,-196.374,49.099,-114.784,49.099,1.37,57.7,16.40,59.1,9.29,8.96,18.25,0.327147
759,1167.81,1.534,-194.999,49.120,-115.465,49.120,1.36,56.3,16.59,59.7,9.82,8.72,18.54,0.327576
760,1169.32,1.502,-193.636,49.138,-116.095,49.138,1.22,56.2,16.78,60.4,10.36,8.47,18.83,0.328000
761,1170.83,1.519,-192.240,49.154,-116.694,49.154,1.00,54.7,16.97,61.1,10.94,8.19,19.13,0.328424
762,1172.37,1.535,-190.813,49.164,-117.260,49.164,0.70,55.4,17.15,61.7,11.55,7.89,19.44,0.328856
763,1173.92,1.551,-189.356,49.170,-117.792,49.170,0.36,54.5,17.31,62.3,12.19,7.56,19.75,0.329290
764,1175.43,1.513,-187.921,49.175,-118.270,49.175,0.35,59.2,17.47,62.9,12.83,7.22,20.06,0.329714
765,1176.96,1.527,-186.460,49.178,-118.716,49.178,0.17,59.7,17.63,63.5,13.49,6.86,20.35,0.330143
766,1178.50,1.541,-184.975,49.185,-119.127,49.185,0.46,62.6,17.80,64.1,14.16,6.47,20.63,0.330575
767,1180.00,1.502,-183.519,49.189,-119.494,49.189,0.25,56.7,17.95,64.6,14.82,6.04,20.87,0.330996
768,1181.52,1.513,-182.042,49.195,-119.823,49.195,0.39,54.5,18.09,65.1,15.48,5.59,21.08,0.331422
769,1183.04,1.525,-180.546,49.201,-120.114,49.201,0.39,48.6,18.20,65.5,16.16,5.14,21.29,0.331849
770,1184.57,1.531,-179.034,49.211,-120.358,49.211,0.71,45.5,18.24,65.7,16.84,4.66,21.50,0.332278
771,1186.10,1.532,-177.514,49.226,-120.551,49.226,0.92,42.9,18.24,65.7,17.51,4.26,21.76,0.332707
772,1187.64,1.531,-175.989,49.242,-120.690,49.242,1.08,41.7,18.21,65.5,18.15,3.88,22.02,0.333139
773,1189.16,1.527,-174.465,49.267,-120.772,49.267,1.65,44.1,18.17,65.4,18.64,3.49,22.12,0.333565
774,1190.69,1.524,-172.941,49.289,-120.802,49.289,1.39,39.1,18.11,65.2,18.98,3.10,22.08,0.333994
775,1192.21,1.518,-171.423,49.315,-120.773,49.315,1.75,40.8,18.05,65.0,19.06,2.72,21.78,0.334421
776,1193.72,1.514,-169.912,49.348,-120.688,49.348,2.14,40.5,17.97,64.7,18.96,2.37,21.33,0.334844
777,1195.23,1.506,-168.414,49.388,-120.547,49.388,2.67,43.2,17.90,64.4,18.73,2.06,20.80,0.335268
778,1196.73,1.501,-166.926,49.430,-120.355,49.430,2.81,48.3,17.84,64.2,18.30,1.83,20.14,0.335689
779,1198.28,1.552,-165.395,49.481,-120.108,49.481,3.28,52.6,17.84,64.2,17.54,1.65,19.19,0.336123
780,1199.83,1.549,-163.874,49.523,-119.815,49.523,2.73,51.2,17.79,64.0,16.78,1.59,18.37,0.336558
781,1201.37,1.547,-162.365,49.561,-119.478,49.561,2.48,51.1,17.76,63.9,16.15,1.58,17.74,0.336990
782,1202.92,1.543,-160.870,49.601,-119.096,49.601,2.56,61.4,17.73,63.8,15.57,1.60,17.17,0.337425
783,1204.46,1.543,-159.386,49.636,-118.677,49.636,2.31,60.0,17.72,63.8,15.04,1.69,16.73,0.337857
784,1206.00,1.541,-157.914,49.670,-118.220,49.670,2.18,66.0,17.72,63.8,14.52,1.84,16.36,0.338289
785,1207.54,1.542,-156.453,49.703,-117.728,49.703,2.12,70.7,17.73,63.8,14.01,2.05,16.06,0.338721
786,1209.09,1.544,-155.001,49.735,-117.205,49.735,2.07,82.7,17.76,63.9,13.51,2.29,15.80,0.339156
787,1210.64,1.547,-153.556,49.772,-116.653,49.772,2.42,73.6,17.80,64.1,12.99,2.60,15.59,0.339590
788,1212.19,1.552,-152.119,49.807,-116.069,49.807,2.23,62.0,17.86,64.3,12.46,2.91,15.37,0.340025
789,1213.69,1.501,-150.743,49.838,-115.470,49.838,2.10,66.6,17.92,64.5,11.94,3.21,15.15,0.340446
790,1215.20,1.508,-149.374,49.866,-114.838,49.866,1.88,63.8,17.95,64.6,11.42,3.50,14.92,0.340870
791,1216.71,1.515,-148.015,49.903,-114.170,49.903,2.43,68.0,18.10,65.2,10.89,3.81,14.70,0.341293
792,1218.23,1.522,-146.664,49.925,-113.469,49.925,1.44,60.4,18.16,65.4,10.34,4.15,14.49,0.341719
793,1219.77,1.532,-145.323,49.960,-112.729,49.960,2.25,69.8,18.31,65.9,9.79,4.50,14.29,0.342151
794,1221.31,1.543,-143.989,49.989,-111.954,49.989,1.88,70.0,18.42,66.3,9.24,4.87,14.11,0.342583
795,1222.86,1.553,-142.665,50.016,-111.144,50.016,1.76,71.3,18.54,66.8,8.66,5.27,13.93,0.343018
796,1224.37,1.508,-141.395,50.046,-110.331,50.046,1.99,77.3,18.70,67.3,8.14,5.68,13.81,0.343442
797,1225.89,1.520,-140.132,50.072,-109.486,50.072,1.75,78.7,18.83,67.8,7.63,6.14,13.77,0.343868
798,1227.42,1.533,-138.875,50.103,-108.610,50.103,2.00,85.0,19.00,68.4,7.17,6.62,13.79,0.344297
799,1228.97,1.546,-137.623,50.129,-107.703,50.129,1.66,80.2,19.15,68.9,6.73,7.09,13.82,0.344732
800,1230.47,1.501,-136.425,50.155,-106.800,50.155,1.73,84.8,19.33,69.6,6.33,7.51,13.85,0.345153
801,1231.98,1.514,-135.232,50.177,-105.868,50.177,1.50,86.4,19.49,70.2,5.96,7.89,13.85,0.345576
802,1233.51,1.528,-134.045,50.203,-104.905,50.203,1.70,101.6,19.69,70.9,5.60,8.24,13.84,0.346006
803,1235.05,1.543,-132.862,50.230,-103.915,50.230,1.74,110.7,19.88,71.6,5.26,8.58,13.84,0.346438
804,1236.61,1.559,-131.680,50.250,-102.899,50.250,1.28,103.5,20.06,72.2,4.94,8.90,13.85,0.346875
805,1238.12,1.511,-130.549,50.275,-101.897,50.275,1.61,118.3,20.25,72.9,4.66,9.19,13.85,0.347299
806,1239.65,1.526,-129.421,50.295,-100.870,50.295,1.34,122.7,20.43,73.5,4.38,9.47,13.85,0.347728
807,1241.19,1.538,-128.296,50.315,-99.821,50.315,1.33,128.7,20.60,74.2,4.13,9.72,13.85,0.348160
808,1242.74,1.552,-127.174,50.338,-98.749,50.338,1.44,131.5,20.79,74.9,3.89,9.96,13.85,0.348595
809,1244.24,1.503,-126.099,50.355,-97.699,50.355,1.16,128.8,20.94,75.4,3.68,10.17,13.85,0.349015
810,1245.76,1.515,-125.029,50.380,-96.627,50.380,1.66,139.7,21.14,76.1,3.48,10.37,13.85,0.349442
811,1247.29,1.528,-123.961,50.399,-95.535,50.399,1.20,134.0,21.29,76.6,3.30,10.55,13.85,0.349871
812,1248.82,1.539,-122.898,50.422,-94.422,50.422,1.54,148.5,21.48,77.3,3.13,10.72,13.84,0.350300
813,1250.38,1.552,-121.837,50.440,-93.288,50.440,1.12,136.8,21.62,77.8,2.97,10.87,13.84,0.350738
814,1251.94,1.563,-120.782,50.460,-92.135,50.460,1.31,148.1,21.80,78.5,2.84,11.00,13.84,0.351175
815,1253.45,1.510,-119.775,50.480,-91.010,50.480,1.29,158.0,21.96,79.1,2.72,11.12,13.84,0.351599
816,1254.97,1.521,-118.771,50.500,-89.868,50.500,1.35,180.8,22.13,79.7,2.62,11.21,13.83,0.352025
817,1256.50,1.532,-117.770,50.518,-88.709,50.518,1.14,184.0,22.27,80.2,2.53,11.30,13.82,0.352454
818,1258.05,1.542,-116.772,50.534,-87.533,50.534,1.07,198.9,22.43,80.8,2.45,11.36,13.82,0.352889
819,1259.60,1.552,-115.776,50.547,-86.342,50.547,0.84,214.9,22.56,81.2,2.42,11.42,13.84,0.353324
820,1261.16,1.562,-114.783,50.564,-85.136,50.564,1.06,257.1,22.70,81.7,2.41,11.45,13.86,0.353762
821,1262.66,1.504,-113.834,50.580,-83.970,50.580,1.10,308.6,22.83,82.2,2.41,11.48,13.89,0.354182
822,1264.18,1.513,-112.885,50.597,-82.792,50.597,1.10,345.8,22.98,82.7,2.41,11.50,13.91,0.354609
823,1265.70,1.521,-111.936,50.615,-81.604,50.615,1.21,338.6,23.10,83.2,2.41,11.51,13.92,0.355035
824,1267.23,1.531,-110.987,50.636,-80.403,50.636,1.32,381.6,23.26,83.7,2.42,11.50,13.92,0.355464
825,1268.77,1.539,-110.037,50.651,-79.192,50.651,0.99,292.3,23.38,84.2,2.42,11.49,13.90,0.355896
826,1270.31,1.548,-109.088,50.669,-77.970,50.669,1.17,330.1,23.51,84.6,2.42,11.47,13.89,0.356328
827,1271.87,1.556,-108.140,50.686,-76.736,50.686,1.08,301.8,23.64,85.1,2.44,11.45,13.88,0.356766
828,1273.44,1.564,-107.193,50.704,-75.491,50.704,1.15,328.8,23.77,85.6,2.43,11.43,13.87,0.357206
829,1274.94,1.501,-106.290,50.717,-74.292,50.717,0.87,329.3,23.88,86.0,2.37,11.42,13.79,0.357627
830,1276.44,1.508,-105.389,50.733,-73.083,50.733,1.07,361.2,23.99,86.4,2.30,11.41,13.71,0.358048
831,1277.96,1.515,-104.488,50.745,-71.865,50.745,0.77,291.3,24.09,86.7,2.22,11.39,13.61,0.358474
832,1279.48,1.520,-103.590,50.758,-70.638,50.758,0.86,304.6,24.18,87.0,2.15,11.36,13.51,0.358900
833,1281.01,1.527,-102.695,50.776,-69.401,50.776,1.22,356.4,24.30,87.5,2.09,11.33,13.41,0.359330
834,1282.54,1.534,-101.801,50.790,-68.154,50.790,0.86,315.2,24.38,87.8,2.02,11.28,13.30,0.359759
835,1284.08,1.540,-100.910,50.805,-66.898,50.805,1.03,319.0,24.48,88.1,1.97,11.23,13.20,0.360191
836,1285.63,1.545,-100.021,50.821,-65.634,50.821,1.02,325.9,24.58,88.5,1.95,11.17,13.13,0.360626
837,1287.18,1.551,-99.136,50.833,-64.361,50.833,0.77,280.6,24.63,88.7,1.96,11.11,13.07,0.361060
838,1288.73,1.555,-98.255,50.850,-63.079,50.850,1.07,326.3,24.73,89.0,1.97,11.04,13.01,0.361495
839,1290.29,1.560,-97.378,50.863,-61.790,50.863,0.85,317.2,24.79,89.3,1.98,10.96,12.94,0.361933
840,1291.86,1.563,-96.505,50.875,-60.493,50.875,0.74,331.6,24.83,89.4,1.98,10.87,12.85,0.362373
841,1293.42,1.567,-95.636,50.890,-59.189,50.890,0.98,391.5,24.91,89.7,1.99,10.78,12.76,0.362811
842,1294.99,1.569,-94.771,50.900,-57.880,50.900,0.67,381.4,24.91,89.7,1.99,10.68,12.67,0.363251
843,1296.56,1.571,-93.911,50.913,-56.565,50.913,0.82,462.2,24.95,89.8,2.00,10.57,12.58,0.363691
844,1298.14,1.573,-93.054,50.924,-55.246,50.924,0.68,584.7,24.99,90.0,2.01,10.47,12.48,0.364135
845,1299.64,1.501,-92.240,50.929,-53.986,50.929,0.37,777.7,25.02,90.1,2.02,10.37,12.39,0.364555
846,1301.14,1.501,-91.427,50.932,-52.723,50.932,0.16,1460.0,25.03,90.1,2.04,10.26,12.31,0.364976
847,1302.64,1.503,-90.615,50.933,-51.458,50.933,0.05,1454.7,25.05,90.2,2.07,10.16,12.23,0.365397
848,1304.14,1.503,-89.805,50.934,-50.192,50.934,0.10,2000.0,25.07,90.3,2.10,10.06,12.15,0.365818
849,1305.65,1.505,-88.994,50.937,-48.925,50.937,0.21,2000.0,25.08,90.3,2.13,9.95,12.08,0.366241
850,1307.15,1.506,-88.182,50.941,-47.657,50.941,0.29,2000.0,25.11,90.4,2.15,9.85,12.00,0.366662
851,1308.66,1.508,-87.369,50.946,-46.387,50.946,0.30,2000.0,25.14,90.5,2.17,9.75,11.93,0.367086
852,1310.17,1.509,-86.556,50.949,-45.116,50.949,0.21,2000.0,25.17,90.6,2.20,9.66,11.86,0.367509
853,1311.68,1.510,-85.741,50.949,-43.844,50.949,-0.01,2000.0,25.18,90.6,2.23,9.56,11.79,0.367933
854,1313.19,1.512,-84.925,50.950,-42.571,50.950,0.07,2000.0,25.22,90.8,2.26,9.47,11.73,0.368356
855,1314.71,1.514,-84.107,50.948,-41.297,50.948,-0.12,2000.0,25.24,90.9,2.30,9.38,11.68,0.368783
856,1316.22,1.515,-83.287,50.946,-40.023,50.946,-0.14,2000.0,25.26,90.9,2.34,9.29,11.63,0.369206
857,1317.74,1.517,-82.466,50.945,-38.748,50.945,-0.06,2000.0,25.30,91.1,2.42,9.20,11.62,0.369633
858,1319.26,1.518,-81.643,50.944,-37.472,50.944,-0.09,2000.0,25.31,91.1,2.50,9.12,11.62,0.370059
859,1320.78,1.521,-80.818,50.942,-36.194,50.942,-0.13,2000.0,25.36,91.3,2.59,9.04,11.63,0.370485
860,1322.30,1.522,-79.992,50.937,-34.916,50.937,-0.29,1970.7,25.38,91.4,2.68,8.96,11.63,0.370912
861,1323.82,1.524,-79.163,50.932,-33.637,50.932,-0.37,1583.4,25.41,91.5,2.76,8.88,11.63,0.371338
862,1325.35,1.526,-78.332,50.924,-32.357,50.924,-0.53,2000.0,25.43,91.5,2.83,8.80,11.63,0.371767
863,1326.88,1.527,-77.500,50.918,-31.077,50.918,-0.35,1856.9,25.47,91.7,2.91,8.73,11.63,0.372196
864,1328.41,1.529,-76.666,50.910,-29.797,50.910,-0.55,2000.0,25.47,91.7,2.98,8.65,11.63,0.372626
865,1329.94,1.530,-75.830,50.902,-28.515,50.902,-0.49,1715.2,25.51,91.8,3.04,8.58,11.63,0.373055
866,1331.47,1.532,-74.992,50.893,-27.233,50.893,-0.60,1723.7,25.54,91.9,3.11,8.52,11.63,0.373484
867,1333.00,1.533,-74.152,50.885,-25.951,50.885,-0.53,2000.0,25.57,92.1,3.17,8.45,11.63,0.373913
868,1334.54,1.536,-73.310,50.876,-24.667,50.876,-0.62,2000.0,25.61,92.2,3.23,8.39,11.62,0.374345
869,1336.07,1.537,-72.466,50.863,-23.382,50.863,-0.80,2000.0,25.62,92.2,3.29,8.33,11.62,0.374774
870,1337.61,1.539,-71.620,50.852,-22.096,50.852,-0.72,1788.7,25.68,92.4,3.34,8.28,11.62,0.375206
871,1339.15,1.541,-70.772,50.837,-20.810,50.837,-1.01,2000.0,25.70,92.5,3.40,8.22,11.61,0.375638
872,1340.70,1.543,-69.922,50.821,-19.523,50.821,-0.99,2000.0,25.73,92.6,3.44,8.16,11.60,0.376073
873,1342.24,1.545,-69.070,50.805,-18.234,50.805,-1.05,1559.0,25.77,92.8,3.49,8.10,11.60,0.376505
874,1343.79,1.546,-68.216,50.785,-16.945,50.785,-1.27,2000.0,25.78,92.8,3.54,8.05,11.59,0.376940
875,1345.33,1.548,-67.360,50.771,-15.655,50.771,-0.96,1838.3,25.83,93.0,3.59,8.01,11.60,0.377372
876,1346.89,1.550,-66.502,50.752,-14.364,50.752,-1.18,1842.7,25.84,93.0,3.63,7.98,11.61,0.377809
877,1348.44,1.552,-65.642,50.734,-13.072,50.734,-1.18,2000.0,25.88,93.2,3.69,7.97,11.66,0.378244
878,1349.99,1.554,-64.780,50.717,-11.779,50.717,-1.08,1414.2,25.92,93.3,3.76,7.98,11.74,0.378679
879,1351.55,1.556,-63.916,50.697,-10.484,50.697,-1.30,2000.0,25.95,93.4,3.86,7.98,11.84,0.379116
880,1353.11,1.558,-63.049,50.674,-9.190,50.674,-1.45,1769.1,25.98,93.5,3.94,7.98,11.91,0.379554
881,1354.67,1.560,-62.181,50.655,-7.894,50.655,-1.25,1479.9,26.04,93.7,4.01,7.96,11.97,0.379992
882,1356.23,1.563,-61.309,50.630,-6.597,50.630,-1.61,1863.1,26.04,93.7,4.07,7.92,11.99,0.380429
883,1357.79,1.563,-60.437,50.609,-5.301,50.609,-1.36,2000.0,26.08,93.9,4.12,7.88,12.00,0.380867
884,1359.36,1.565,-59.562,50.592,-4.003,50.592,-1.07,1858.6,26.12,94.0,4.16,7.84,12.00,0.381307
885,1360.93,1.568,-58.684,50.569,-2.704,50.569,-1.48,2000.0,26.14,94.1,4.19,7.79,11.98,0.381748
886,1362.49,1.570,-57.805,50.547,-1.404,50.547,-1.41,1321.1,26.18,94.3,4.21,7.74,11.95,0.382185
887,1364.07,1.572,-56.922,50.522,-0.103,50.522,-1.55,1998.0,26.21,94.4,4.22,7.70,11.92,0.382628
888,1365.64,1.573,-56.039,50.498,1.198,50.498,-1.57,1904.3,26.22,94.4,4.23,7.66,11.89,0.383069
889,1367.22,1.575,-55.153,50.477,2.501,50.477,-1.31,1817.5,26.28,94.6,4.24,7.61,11.85,0.383512
890,1368.79,1.578,-54.264,50.453,3.804,50.453,-1.50,2000.0,26.31,94.7,4.24,7.57,11.81,0.383952
891,1370.29,1.500,-53.418,50.430,5.043,50.430,-1.56,2000.0,26.33,94.8,4.25,7.53,11.77,0.384373
892,1371.79,1.502,-52.571,50.405,6.283,50.405,-1.64,2000.0,26.35,94.9,4.24,7.48,11.73,0.384794
893,1373.30,1.503,-51.724,50.382,7.523,50.382,-1.57,2000.0,26.38,95.0,4.24,7.44,11.68,0.385217
894,1374.80,1.504,-50.876,50.361,8.766,50.361,-1.39,2000.0,26.42,95.1,4.23,7.40,11.63,0.385638
895,1376.31,1.506,-50.027,50.338,10.010,50.338,-1.50,2000.0,26.42,95.1,4.22,7.35,11.57,0.386062
896,1377.82,1.507,-49.179,50.319,11.255,50.319,-1.27,2000.0,26.47,95.3,4.21,7.31,11.52,0.386485
897,1379.32,1.509,-48.330,50.297,12.503,50.297,-1.42,2000.0,26.48,95.3,4.20,7.26,11.46,0.386906
898,1380.83,1.510,-47.481,50.274,13.752,50.274,-1.56,2000.0,26.49,95.4,4.19,7.21,11.39,0.387330
899,1382.35,1.511,-46.633,50.253,15.002,50.253,-1.39,1703.9,26.51,95.4,4.17,7.16,11.33,0.387756
900,1383.86,1.511,-45.785,50.231,16.253,50.231,-1.48,1850.2,26.49,95.4,4.16,7.10,11.26,0.388180
901,1385.37,1.509,-44.940,50.209,17.503,50.209,-1.44,1785.8,26.45,95.2,4.14,7.05,11.19,0.388603
902,1386.87,1.504,-44.099,50.186,18.749,50.186,-1.52,1816.8,26.32,94.8,4.13,6.99,11.12,0.389024
903,1388.45,1.577,-43.218,50.163,20.056,50.163,-1.47,1935.4,26.23,94.4,4.11,6.94,11.05,0.389467
904,1390.01,1.569,-42.343,50.137,21.358,50.137,-1.67,1345.0,26.09,93.9,4.09,6.88,10.97,0.389905
905,1391.58,1.564,-41.472,50.114,22.656,50.114,-1.45,1279.0,26.06,93.8,4.08,6.82,10.89,0.390345
906,1393.14,1.562,-40.603,50.090,23.955,50.090,-1.55,1022.7,26.03,93.7,4.06,6.75,10.81,0.390783
907,1394.71,1.568,-39.733,50.066,25.259,50.066,-1.50,932.8,26.13,94.1,4.04,6.69,10.73,0.391223
908,1396.27,1.565,-38.867,50.043,26.563,50.043,-1.47,855.3,26.04,93.7,4.02,6.63,10.65,0.391661
909,1397.83,1.559,-38.007,50.023,27.862,50.023,-1.27,1141.7,25.94,93.4,4.00,6.57,10.57,0.392098
910,1399.39,1.554,-37.151,50.005,29.160,50.005,-1.16,1263.0,25.84,93.0,3.98,6.51,10.49,0.392536
911,1400.94,1.549,-36.300,49.986,30.453,49.986,-1.24,1209.8,25.77,92.8,3.96,6.45,10.41,0.392971
912,1402.48,1.543,-35.453,49.969,31.743,49.969,-1.11,1147.4,25.67,92.4,3.95,6.39,10.33,0.393403
913,1404.02,1.538,-34.611,49.952,33.030,49.952,-1.11,1281.9,25.60,92.2,3.93,6.32,10.26,0.393835
914,1405.55,1.533,-33.773,49.930,34.313,49.930,-1.40,1233.4,25.50,91.8,3.92,6.26,10.17,0.394264
915,1407.08,1.527,-32.941,49.913,35.593,49.913,-1.17,1131.5,25.42,91.5,3.91,6.19,10.10,0.394693
916,1408.60,1.523,-32.112,49.892,36.870,49.892,-1.34,1115.3,25.33,91.2,3.90,6.12,10.02,0.395119
917,1410.12,1.517,-31.288,49.869,38.143,49.869,-1.52,1056.5,25.23,90.8,3.89,6.06,9.95,0.395546
918,1411.63,1.511,-30.469,49.851,39.413,49.851,-1.20,980.0,25.16,90.6,3.89,5.99,9.88,0.395969
919,1413.13,1.507,-29.654,49.829,40.680,49.829,-1.50,832.4,25.06,90.2,3.88,5.93,9.81,0.396390
920,1414.63,1.501,-28.845,49.807,41.944,49.807,-1.41,740.2,24.97,89.9,3.88,5.86,9.74,0.396811
921,1416.20,1.571,-28.001,49.788,43.268,49.788,-1.24,684.5,24.89,89.6,3.87,5.80,9.67,0.397251
922,1417.77,1.565,-27.163,49.767,44.590,49.767,-1.34,642.9,24.79,89.2,3.87,5.74,9.60,0.397691
923,1419.33,1.559,-26.331,49.749,45.909,49.749,-1.13,680.9,24.71,89.0,3.85,5.68,9.53,0.398129
924,1420.88,1.554,-25.505,49.729,47.225,49.729,-1.28,598.0,24.63,88.7,3.84,5.63,9.47,0.398564
